t,gx,gy,gz,ax,ay,az
1713723961476770912,-0.002130528911948204,-0.002130528911948204,-0.01810949482023716,-0.13527239859104156,-0.9792284965515137,9.873687744140625
1713723961485770912,-0.002130528911948204,-0.002130528911948204,-0.019174760207533836,-0.11851298063993454,-0.9672574996948242,9.87967300415039
1713723961495770912,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.11611878126859665,-0.9672574996948242,9.883264541625977
1713723961505770912,-0.002130528911948204,-0.001065264455974102,-0.01810949482023716,-0.12090718746185303,-0.9792284965515137,9.873687744140625
1713723961514770912,-0.002130528911948204,-0.002130528911948204,-0.019174760207533836,-0.12449848651885986,-0.9804255962371826,9.871293067932129
1713723961524770912,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.11971008032560349,-0.9672574996948242,9.874884605407715
1713723961533770912,-0.002130528911948204,-0.002130528911948204,-0.019174760207533836,-0.1149216815829277,-0.9684545993804932,9.877279281616211
1713723961543770912,-0.003195793367922306,-0.002130528911948204,-0.019174760207533836,-0.12330138683319092,-0.9768342971801758,9.876081466674805
1713723961553770912,-0.003195793367922306,-0.002130528911948204,-0.019174760207533836,-0.1256955862045288,-0.973242998123169,9.873687744140625
1713723961562770912,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.11971008032560349,-0.9636661410331726,9.876081466674805
1713723961572770912,-0.003195793367922306,-0.002130528911948204,-0.019174760207533836,-0.12330138683319092,-0.9696516990661621,9.88086986541748
1713723961581770912,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.1280897855758667,-0.9780313968658447,9.87967300415039
1713723961591770912,-0.002130528911948204,-0.002130528911948204,-0.01810949482023716,-0.12090718746185303,-0.9696516990661621,9.876081466674805
1713723961600770912,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.1149216815829277,-0.9636661410331726,9.874884605407715
1713723961610770912,-0.003195793367922306,-0.001065264455974102,-0.01810949482023716,-0.12210428714752197,-0.9696516990661621,9.86889934539795
1713723961619770912,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.13407529890537262,-0.9744400978088379,9.876081466674805
1713723961629770912,-0.002130528911948204,-0.002130528911948204,-0.01810949482023716,-0.1280897855758667,-0.9696516990661621,9.8784761428833
1713723961639770912,-0.002130528911948204,-0.001065264455974102,-0.01810949482023716,-0.11611878126859665,-0.9636661410331726,9.877279281616211
1713723961648770912,-0.002130528911948204,-0.002130528911948204,-0.01810949482023716,-0.12090718746185303,-0.970848798751831,9.877279281616211
1713723961658770912,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.12928688526153564,-0.9792284965515137,9.874884605407715
1713723961668770912,-0.002130528911948204,-0.002130528911948204,-0.019174760207533836,-0.12210428714752197,-0.9780313968658447,9.882067680358887
1713723961677770912,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.11372458189725876,-0.9768342971801758,9.882067680358887
