t,gx,gy,gz,ax,ay,az
1713722594475198078,-0.001065264455974102,-0.002130528911948204,-0.01810949482023716,-0.08259996026754379,-0.8140285611152649,9.889249801635742
1713722594485198078,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.0694318488240242,-0.7984662652015686,9.896432876586914
1713722594494198078,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.08499415963888168,-0.8104372620582581,9.892841339111328
1713722594504198078,-0.002130528911948204,-0.001065264455974102,-0.01810949482023716,-0.09457096457481384,-0.8271966576576233,9.890446662902832
1713722594513198078,-0.002130528911948204,-0.002130528911948204,-0.01810949482023716,-0.08140285313129425,-0.812831461429596,9.888052940368652
1713722594524198078,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.07182604819536209,-0.8008604645729065,9.886856079101562
1713722594532198078,-0.001065264455974102,-0.001065264455974102,-0.019174760207533836,-0.08499415963888168,-0.8188169598579407,9.888052940368652
1713722594542198078,-0.002130528911948204,-0.002130528911948204,-0.019174760207533836,-0.10055647045373917,-0.8271966576576233,9.884461402893066
1713722594552198078,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.08379705995321274,-0.8056488633155823,9.884461402893066
1713722594561198078,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.0694318488240242,-0.8020575642585754,9.889249801635742
1713722594571198078,-0.001065264455974102,-0.001065264455974102,-0.019174760207533836,-0.08379705995321274,-0.8200140595436096,9.888052940368652
1713722594580198078,-0.002130528911948204,-0.002130528911948204,-0.019174760207533836,-0.08858545869588852,-0.8236053586006165,9.883264541625977
1713722594591198078,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.07781155407428741,-0.8092401623725891,9.892841339111328
1713722594599198078,-0.002130528911948204,-0.001065264455974102,-0.019174760207533836,-0.07541735470294952,-0.8044517636299133,9.894038200378418
1713722594609198078,-0.001065264455974102,-0.001065264455974102,-0.019174760207533836,-0.09816227108240128,-0.8140285611152649,9.884461402893066
