t,gx,gy,gz,ax,ay,az
1713723114137664899,0.20026971399784088,0.019174760207533836,-0.06285060197114944,0.628477931022644,4.400542736053467,8.617928504943848
1713723114146664899,0.002130528911948204,0.013848437927663326,-0.044741105288267136,-0.13287819921970367,5.2480902671813965,9.524134635925293
1713723114156664899,-0.18642127513885498,-0.006391586735844612,-0.049002163112163544,-0.061052143573760986,4.681861400604248,10.824185371398926
1713723114165664899,-0.3110572099685669,-0.01810949482023716,-0.023435818031430244,0.6727706789970398,1.932120680809021,9.587580680847168
1713723114175664899,-0.3067961633205414,-0.001065264455974102,-0.052197955548763275,0.7003039717674255,-1.334767460823059,10.068815231323242
1713723114185664899,-0.10972223430871964,-0.02876213937997818,-0.06711165606975555,-1.436521053314209,-5.743690013885498,9.184157371520996
1713723114194664899,-0.03515372797846794,-0.02876213937997818,0.004261057823896408,-0.14365209639072418,-5.293580055236816,9.525331497192383
1713723114204664899,0.1022653877735138,0.020240023732185364,-0.07350324839353561,2.5055320262908936,-1.1743558645248413,12.072761535644531
1713723114214664899,0.03195793181657791,0.092678003013134,-0.055393751710653305,1.7477672100067139,0.28730419278144836,12.834117889404297
1713723114223664899,0.05006742849946022,0.08735168725252151,-0.1065264418721199,-1.0642226934432983,-1.0283095836639404,12.2188081741333
1713723114233664899,0.08309062570333481,0.00532632227987051,-0.0511326938867569,-3.3722331523895264,-3.5051112174987793,8.752004623413086
1713723114242664899,0.13528858125209808,-0.07137271761894226,-0.02130528911948204,-1.3251906633377075,-1.6340426206588745,7.754819393157959
1713723114252664899,0.1949433982372284,-0.07243797928094864,-0.05432848632335663,1.182735562324524,1.4987702369689941,8.329427719116211
1713723114261664899,0.12250541150569916,-0.020240023732185364,-0.06391586363315582,1.4508862495422363,2.7940332889556885,8.924386978149414
1713723114271664899,-0.01810949482023716,0.011717909015715122,-0.06711165606975555,1.0426747798919678,3.5625720024108887,10.623072624206543
1713723114281664899,-0.14594122767448425,0.03515372797846794,-0.06178533658385277,0.7433996200561523,2.7676970958709717,10.643423080444336
1713723114290664899,-0.24288028478622437,0.05645901337265968,-0.04048004746437073,0.7062894701957703,0.9612719416618347,9.957484245300293
1713723114300664899,-0.14487595856189728,0.017044231295585632,-0.1022653877735138,-1.235408067703247,-2.9544448852539062,9.166200637817383
1713723114310664899,-0.06285060197114944,-0.0511326938867569,-0.019174760207533836,-2.4827871322631836,-5.286397457122803,8.71489429473877
1713723114320664899,0.05006742849946022,-0.0649811327457428,-0.034088462591171265,0.4010287821292877,-2.055422067642212,10.740388870239258
1713723114328664899,0.08415588736534119,0.00532632227987051,-0.05432848632335663,2.5079262256622314,0.7864952683448792,12.076353073120117
1713723114338664899,0.03195793181657791,0.08948221057653427,-0.08948221057653427,1.8483237028121948,0.7158662676811218,11.006145477294922
1713723114348664899,-0.034088462591171265,0.12357067316770554,-0.06924218684434891,-0.22266075015068054,-0.1496376097202301,11.619060516357422
