t,px,py,pz,rx,ry,rz,rw
1713725418372420549,-0.2592521449680014,0.8419952493895472,0.009990663512126944,0.011584522763918756,-0.7154417114350375,0.698555037160576,0.005460442182018363
1713725418382582903,-0.2592475614449802,0.8421039513217562,0.009961355259630553,0.011586967978845225,-0.7154402062919533,0.6985565572842869,0.0054579913071949706
1713725418382582903,-0.2592475614449802,0.8421039513217562,0.009961355259630553,0.011586967978845225,-0.7154402062919533,0.6985565572842869,0.0054579913071949706
1713725418392562151,-0.25924403219904885,0.8422116658468273,0.009933515778276246,0.011585757947236456,-0.7154387161770821,0.6985580921827688,0.005459437118140403
1713725418392562151,-0.25924403219904885,0.8422116658468273,0.009933515778276246,0.011585757947236456,-0.7154387161770821,0.6985580921827688,0.005459437118140403
1713725418402602434,-0.25924144680754857,0.8423234391154497,0.009904551554427977,0.01157358680519003,-0.7154409359269368,0.6985560180801662,0.0054597520487802646
1713725418407637835,-0.25924020411914006,0.842379969939237,0.00989016907153559,0.011566111562354582,-0.7154410950247769,0.6985559664861138,0.005461345962921639
1713725418412642717,-0.25923886279997904,0.842436418499458,0.009875907495326141,0.01156456696336372,-0.7154393933098625,0.6985577220566787,0.005462988774474668
1713725418417678118,-0.25923738122053147,0.842494018175257,0.009861115855207981,0.01156567536077893,-0.7154405066683358,0.6985565584642401,0.005463625005519677
1713725418427748919,-0.259234283240142,0.8426123283380205,0.00983026401914633,0.011555574635282721,-0.7154426952859112,0.6985544366630736,0.005469686939418334
1713725418432784319,-0.25923269974746344,0.8426727534926645,0.009814596300264527,0.011555929665706705,-0.7154428780953017,0.6985542301872999,0.00547139467609532
1713725418437819719,-0.25923130526547794,0.8427337272348195,0.009798590053952795,0.011558944821074028,-0.7154420748191368,0.6985549838747054,0.005473835668167703
1713725418442824602,-0.25922884011277514,0.8427769613930014,0.009783930339393903,0.011558209093351446,-0.7154413242170273,0.6985557596205655,0.0054744959654216795
1713725418442824602,-0.25922884011277514,0.8427769613930014,0.009783930339393903,0.011558209093351446,-0.7154413242170273,0.6985557596205655,0.0054744959654216795
1713725418447860003,-0.259226701649342,0.84282048375248,0.009769380559573212,0.011552397896257413,-0.715442483872512,0.6985547008023049,0.005470316277836405
1713725418452864885,-0.25922497884212914,0.8428630488710378,0.0097552563036409,0.01154684733899907,-0.7154427191803083,0.6985545829933163,0.005466302905119919
1713725418457900286,-0.25922351073321775,0.8429056929527317,0.009741264758010251,0.01154619743464394,-0.7154419936038395,0.6985553458368273,0.0054651546871582815
1713725418462935686,-0.2592218910482263,0.8429488672837858,0.009727234158116414,0.011546398012045008,-0.715443121365441,0.6985541745618604,0.005466807662635774
1713725418467971087,-0.25921999108991955,0.8429927087554071,0.009713061991385321,0.011543876071042805,-0.7154433280776554,0.6985539982389163,0.005467611804877088
1713725418472975969,-0.259217951000742,0.8430369335621382,0.009698830879009369,0.011542230159988641,-0.7154435517582391,0.6985538125944367,0.005465535679717239
1713725418478011370,-0.2592157020260451,0.8430822070937252,0.009684371199431439,0.011541598904532527,-0.715444740231916,0.6985526288691752,0.005462588139117325
1713725418483046770,-0.2592132415904825,0.8431282319170367,0.009669760194609389,0.01154193465336723,-0.7154440271463539,0.6985533698325377,0.005460518351824524
1713725418488082170,-0.2592108005770252,0.8431746784872056,0.009655211167824083,0.01154232443245847,-0.7154423544945903,0.6985550779043387,0.005460336619322441
1713725418493117571,-0.2592084981408008,0.8432216840325071,0.009640820796747338,0.011540699396073092,-0.7154425643425291,0.6985548912842766,0.005460150844806049
1713725418498152971,-0.259206175270734,0.8432696950702566,0.009626322947632463,0.011542468481734526,-0.7154446398375077,0.6985527547180307,0.005457804043554159
1713725418503157854,-0.2592038134514139,0.8433180207942343,0.00961178889351502,0.01154734636349682,-0.71544579961965,0.698551510535529,0.00545469770855929
1713725418508193254,-0.2592013752822373,0.8433665063296154,0.00959727157090166,0.011550063921755144,-0.7154469568729228,0.6985503210424863,0.005449485858036947
