t,px,py,pz,rx,ry,rz,rw
1679690511572589906,-1.0646697620301724,-0.5040249017261096,1.251554937985411,-0.08169321593553219,0.014314671302896015,0.06041113134770725,0.9947219731487239
1679690511580813000,-1.0647388746979243,-0.5035359412787,1.251751392590044,-0.08256401319117962,0.014202180857532914,0.06079356664204411,0.994628384895382
1679690511591311930,-1.0647952052790552,-0.502986398094929,1.2518557595099675,-0.08355842072510769,0.013900100018198113,0.06117921484647915,0.9945259580404014
1679690511608244880,-1.0642575169287398,-0.5031296154991428,1.2530266143072715,-0.0835641162231511,0.015896744367745273,0.06485386675919223,0.9942626956517735
1679690511610753721,-1.0643246291556177,-0.5026009043234747,1.2531356761587789,-0.08451879378762651,0.015640052691181894,0.06547878973076238,0.9941451052758327
1679690511621076041,-1.0644081490703041,-0.5022678266570357,1.2532710118060508,-0.08562826186750246,0.015574520786749837,0.06744712046683653,0.9939195747204829
1679690511637995524,-1.0644982831694936,-0.5017345901079792,1.2532474609331963,-0.08664580289521849,0.015336439490250268,0.06785513979281471,0.9938073145575567
1679690511640273881,-1.0646342201201284,-0.5012455187389836,1.2532991160017268,-0.08678197383237014,0.01519960004182283,0.06813474614660696,0.9937784046475673
1679690511650651104,-1.0653149783463292,-0.4999291271549151,1.252230469239602,-0.08896722841385511,0.012653489165775675,0.06433369681180388,0.9938741856667852
1679690511662421574,-1.065523799196547,-0.49945066384379266,1.2523413766590148,-0.08968782611350146,0.012498741285967613,0.0647022789418807,0.993787447300995
1679690511670981522,-1.0657110200671762,-0.4989437664065817,1.2523793589581316,-0.09058547601845901,0.012019857306167227,0.06462153610587085,0.993717188960806
1679690511681535777,-1.0659382472578558,-0.4985090381212725,1.2524404469425539,-0.09129727770327412,0.01149356653771711,0.06466755931215197,0.9936552781447013
1679690511691263037,-1.0662266534635154,-0.4981221262736474,1.2524651823253203,-0.09207818772239995,0.010928450984655213,0.06477138081483441,0.9935828322450897
1679690511701211815,-1.0665262146597074,-0.4977647610212277,1.2524684641027986,-0.09264503499574014,0.010346075460871596,0.06498565355411964,0.9935223807470771
1679690511718885018,-1.0668287983861244,-0.4974216476574854,1.2523762787477895,-0.09314653111267569,0.009664904137286412,0.06511395577965307,0.99347394839141
1679690511720055891,-1.067134924287335,-0.49708209022337085,1.2523124361416884,-0.09356921352909073,0.008886032496314053,0.06544431446852039,0.9934197916338124
1679690511731176018,-1.0674751562359914,-0.4967651590118252,1.2523007017260221,-0.09377069443901985,0.007999990774640774,0.06563212191467667,0.9933959339482957
1679690511743012173,-1.0678493632196675,-0.4964581737670884,1.2522969580222496,-0.09417409081722626,0.007015024224964907,0.0658641364764157,0.9933498606131116
1679690511753878282,-1.0682230016620375,-0.4962378483750312,1.2523363474611948,-0.09436330934695338,0.006040803922684749,0.06623848976306546,0.9933134132845318
1679690511761076954,-1.0685821009087626,-0.4960981178348358,1.2523880361275004,-0.09432455524130873,0.005091824759186129,0.06688336137564965,0.9932791992034492
1679690511780070933,-1.06890721869856,-0.49596445939120865,1.2523730422546617,-0.09434099037319633,0.004098935337646274,0.06748786148961682,0.9932413426836706
1679690511780883958,-1.0692249979959563,-0.4958630954328035,1.2523590316348452,-0.09436410888613699,0.00311758052234034,0.06795534195591826,0.9932108372070183
