t,px,py,pz,rx,ry,rz,rw
1689019160479470015,-0.14039718239427582,-0.08721996128678987,0.022680499124425983,-0.13464870514367458,0.7496587191302417,-0.640616284935178,0.09742846868850996
1689019160484505415,-0.14028321335321906,-0.087109697353803,0.02259582205640174,-0.1345139069226852,0.7496315850481086,-0.6406848335024194,0.09737268437622902
1689019160489510298,-0.1401666638283193,-0.08699546978033794,0.02252100992307539,-0.13437210551461062,0.7496067089857554,-0.6407529436292849,0.09731178928332246
1689019160494545698,-0.14004569678826645,-0.08687610018037435,0.022455425306458044,-0.1342179936958244,0.7495834402981044,-0.6408231745439559,0.0972412215396974
1689019160499581099,-0.13992069276546976,-0.08675257298269812,0.022399414933314443,-0.13405770974406525,0.749562787741359,-0.6408937043543191,0.0971566642622989
1689019160504616499,-0.13979121644495454,-0.0866252428001691,0.022352256479813367,-0.13389475297788206,0.7495485962994943,-0.6409595475300681,0.09705645439897446
1689019160509651899,-0.1396568825525572,-0.08649445661230887,0.022313114059032284,-0.13372570128397962,0.7495396962592796,-0.6410220500627626,0.09694540670391696
1689019160514687300,-0.13951802688020504,-0.08636030540058151,0.02228149527354358,-0.13355248355461039,0.7495322781102864,-0.6410844037819695,0.09682915591244533
1689019160519722700,-0.13937515304283876,-0.08622282173905668,0.022256976010350878,-0.13337898113308547,0.7495256863374801,-0.641146801315881,0.09670611187843206
1689019160524727583,-0.13922937833437657,-0.08608330147907045,0.022239087766495507,-0.13321385583858983,0.7495213756631806,-0.6412053425533903,0.09657890410218094
1689019160529732466,-0.1390798365366025,-0.08594138138727281,0.022226668472178704,-0.1330593358479686,0.749517934251369,-0.6412607017372935,0.09645098126329112
1689019160534767866,-0.1389253724245183,-0.08579668024207489,0.022218054885532763,-0.13291447052998456,0.7495135771173962,-0.6413155126769109,0.09632006250189981
1689019160539803267,-0.13876677263337744,-0.08565071355103733,0.022211736701287406,-0.1327798386393499,0.7495119211308526,-0.6413655790214439,0.09618517858867359
1689019160544808149,-0.13860572913452612,-0.0855048569324116,0.0222066736502877,-0.13265936454818755,0.7495098330633777,-0.641413226904655,0.09604985939987846
1689019160549843550,-0.13844075320961532,-0.08535773944181327,0.02220210832750755,-0.1325580104117901,0.7495000624323749,-0.6414656040325043,0.09591615678679187
1689019160554878950,-0.13827312492183363,-0.08521070804755485,0.022197012761786362,-0.13247216653766783,0.7494859948862393,-0.6415193809960807,0.09578492766926293
1689019160559914351,-0.13811153353008945,-0.08506402875491541,0.022194091831508708,-0.13238869528590663,0.7494797051376796,-0.6415633578303466,0.09565491538171561
1689019160559914351,-0.13811153353008945,-0.08506402875491541,0.022194091831508708,-0.13238869528590663,0.7494797051376796,-0.6415633578303466,0.09565491538171561
1689019160564919233,-0.13794947678115468,-0.08491893113898769,0.02218902221237504,-0.1323293938604164,0.7494716626316387,-0.6416035208683455,0.09553052099745146
1689019160569954634,-0.13778507487145286,-0.08477402037056792,0.02218117917524668,-0.13229567787807464,0.7494606743926894,-0.6416404540844234,0.09541529665609756
