t,gx,gy,gz,ax,ay,az
1689018012807085111,-0.03195793181657791,0.14913702011108398,0.1949433982372284,0.06703764945268631,-0.4692635238170624,10.010157585144043
1689018012817085111,-0.03195793181657791,0.15446333587169647,0.1992044448852539,-0.06584054231643677,-0.4836287498474121,9.976638793945312
1689018012826085111,-0.02876213937997818,0.15978966653347015,0.19281286001205444,-0.23582886159420013,-0.47884032130241394,9.959878921508789
1689018012835085111,-0.02556634694337845,0.1619201898574829,0.1768338978290558,-0.386663556098938,-0.45489832758903503,9.928753852844238
1689018012846085111,-0.02130528911948204,0.1619201898574829,0.15552860498428345,-0.5279214382171631,-0.42018237709999084,9.907206535339355
1689018012854085111,-0.01810949482023716,0.15659387409687042,0.12889699637889862,-0.6859387755393982,-0.40701428055763245,9.911994934082031
1689018012864085111,-0.015978965908288956,0.148071750998497,0.09800432622432709,-0.8092401623725891,-0.42616790533065796,9.933542251586914
1689018012873085111,-0.013848437927663326,0.13741911947727203,0.07030745595693588,-0.8451532125473022,-0.47165772318840027,9.920374870300293
1689018012883085111,-0.01065264455974102,0.12676647305488586,0.049002163112163544,-0.8200140595436096,-0.44173020124435425,9.917980194091797
1689018012893085111,-0.006391586735844612,0.11824434995651245,0.026631610468029976,-0.8152256608009338,-0.365115761756897,9.93593692779541
1689018012902085111,-0.003195793367922306,0.10333064943552017,0.01065264455974102,-0.8451532125473022,-0.32680851221084595,9.955090522766113
1689018012911085111,-0.003195793367922306,0.08309062570333481,0.004261057823896408,-0.8607155084609985,-0.27892449498176575,9.995792388916016
1689018012921085111,-0.004261057823896408,0.05965480953454971,0.004261057823896408,-0.8523358106613159,-0.264559268951416,10.007762908935547
1689018012931085111,0.0,0.03515372797846794,0.001065264455974102,-0.833182156085968,-0.3100491166114807,9.96945571899414
1689018012940085111,0.008522115647792816,0.012783173471689224,-0.004261057823896408,-0.7841010689735413,-0.36990416049957275,9.933542251586914
1689018012949085111,0.019174760207533836,-0.009587380103766918,0.001065264455974102,-0.7146691679954529,-0.43335050344467163,9.882067680358887
1689018012959085111,0.030892668291926384,-0.030892668291926384,0.003195793367922306,-0.6871358752250671,-0.477643221616745,9.849745750427246
1689018012968085111,0.04580637067556381,-0.052197955548763275,0.003195793367922306,-0.6919242739677429,-0.46327802538871765,9.856927871704102
1689018012978085111,0.05645901337265968,-0.06924218684434891,-0.002130528911948204,-0.6739677786827087,-0.42377370595932007,9.86889934539795
1689018012988085111,0.0649811327457428,-0.08628641813993454,-0.01065264455974102,-0.6452373266220093,-0.37828385829925537,9.877279281616211
1689018012997085111,0.07030745595693588,-0.09800432622432709,-0.019174760207533836,-0.5985504388809204,-0.325611412525177,9.849745750427246
1689018013006085111,0.07243797928094864,-0.10759171098470688,-0.023435818031430244,-0.5482721924781799,-0.2885012924671173,9.81383228302002
1689018013016085111,0.07350324839353561,-0.11504855751991272,-0.026631610468029976,-0.5327098965644836,-0.2885012924671173,9.809043884277344
1689018013025085111,0.07243797928094864,-0.12250541150569916,-0.02876213937997818,-0.5315127968788147,-0.31603461503982544,9.81024169921875
1689018013035085111,0.07243797928094864,-0.12783172726631165,-0.02876213937997818,-0.5099649429321289,-0.35075053572654724,9.781511306762695
1689018013044085111,0.07243797928094864,-0.13102751970291138,-0.029827404767274857,-0.4908113479614258,-0.3495534360408783,9.758766174316406
1689018013053085111,0.07243797928094864,-0.13528858125209808,-0.034088462591171265,-0.5183446407318115,-0.3172317147254944,9.751583099365234
1689018013063085111,0.07137271761894226,-0.1395496428012848,-0.04048004746437073,-0.5710170865058899,-0.2825157940387726,9.746794700622559
1689018013073085111,0.06711165606975555,-0.1438107043504715,-0.047936901450157166,-0.5841851830482483,-0.22505494952201843,9.739612579345703
1689018013082085111,0.06072007119655609,-0.14594122767448425,-0.05326322093605995,-0.5662286877632141,-0.17717091739177704,9.72404956817627
1689018013091085111,0.05432848632335663,-0.14594122767448425,-0.055393751710653305,-0.5410895943641663,-0.16160860657691956,9.692925453186035
1689018013101085111,0.04580637067556381,-0.1438107043504715,-0.05645901337265968,-0.5219359397888184,-0.16160860657691956,9.672574996948242
1689018013110085111,0.03941478580236435,-0.14168016612529755,-0.05432848632335663,-0.5027823448181152,-0.15921440720558167,9.658209800720215
1689018013120085111,0.034088462591171265,-0.13635385036468506,-0.052197955548763275,-0.4920084476470947,-0.14484919607639313,9.642646789550781
1689018013130085111,0.029827404767274857,-0.13102751970291138,-0.05326322093605995,-0.5099649429321289,-0.11971008032560349,9.653421401977539
1689018013139085111,0.02556634694337845,-0.1257012039422989,-0.055393751710653305,-0.5135562419891357,-0.10893617570400238,9.66419506072998
1689018013148085111,0.022370552644133568,-0.11930961906909943,-0.05752427875995636,-0.5039794445037842,-0.12449848651885986,9.680953979492188
1689018013158085111,0.022370552644133568,-0.10972223430871964,-0.058589544147253036,-0.47405192255973816,-0.1496376097202301,9.696516990661621
1689018013167085111,0.022370552644133568,-0.09693906456232071,-0.05645901337265968,-0.4129997789859772,-0.15801730751991272,9.695319175720215
1689018013177085111,0.023435818031430244,-0.08309062570333481,-0.052197955548763275,-0.395043283700943,-0.13527239859104156,9.719261169433594
1689018013187085111,0.022370552644133568,-0.06924218684434891,-0.04687163606286049,-0.4429273009300232,-0.08858545869588852,9.7791166305542
1689018013196085111,0.020240023732185364,-0.058589544147253036,-0.044741105288267136,-0.5111620426177979,-0.05386953800916672,9.84615421295166
1689018013205085111,0.013848437927663326,-0.0511326938867569,-0.044741105288267136,-0.5566518902778625,-0.026336219161748886,9.907206535339355
1689018013215085111,0.008522115647792816,-0.04580637067556381,-0.047936901450157166,-0.5817909836769104,-0.040701426565647125,9.965864181518555
1689018013224085111,0.004261057823896408,-0.04261057823896408,-0.055393751710653305,-0.5853822827339172,-0.09576806426048279,10.017339706420898
1689018013233085111,0.001065264455974102,-0.041545312851667404,-0.06604639440774918,-0.5758054852485657,-0.14844051003456116,10.052055358886719
1689018013244085111,-0.002130528911948204,-0.04048004746437073,-0.0788295716047287,-0.5650315880775452,-0.19871874153614044,10.066420555114746
1689018013252085111,-0.004261057823896408,-0.041545312851667404,-0.09054747968912125,-0.5482721924781799,-0.25258827209472656,10.077195167541504
1689018013262085111,-0.006391586735844612,-0.041545312851667404,-0.09800432622432709,-0.5171475410461426,-0.29807811975479126,10.08318042755127
1689018013272085111,-0.009587380103766918,-0.041545312851667404,-0.10013485699892044,-0.45848962664604187,-0.3280056416988373,10.089165687561035
1689018013281085111,-0.01065264455974102,-0.04048004746437073,-0.09587380290031433,-0.39624038338661194,-0.3603273630142212,10.103530883789062
1689018013290085111,-0.011717909015715122,-0.03834952041506767,-0.09161274135112762,-0.3543418347835541,-0.39145198464393616,10.11669921875
1689018013300085111,-0.012783173471689224,-0.03621898964047432,-0.08628641813993454,-0.32202011346817017,-0.41778817772865295,10.110713958740234
1689018013309085111,-0.012783173471689224,-0.03302319720387459,-0.08202536404132843,-0.2968810200691223,-0.44651859998703003,10.104727745056152
1689018013319085111,-0.012783173471689224,-0.029827404767274857,-0.07776430249214172,-0.27653029561042786,-0.4908113479614258,10.11550235748291
1689018013328085111,-0.011717909015715122,-0.026631610468029976,-0.07350324839353561,-0.23942016065120697,-0.5446808934211731,10.104727745056152
1689018013338085111,-0.008522115647792816,-0.024501081556081772,-0.06817692518234253,-0.20111294090747833,-0.5925649404525757,10.077195167541504
1689018013347085111,-0.002130528911948204,-0.022370552644133568,-0.0649811327457428,-0.17717091739177704,-0.6332663297653198,10.065223693847656
1689018013357085111,0.006391586735844612,-0.01810949482023716,-0.06072007119655609,-0.15562310814857483,-0.6703764796257019,10.0580415725708
1689018013366085111,0.015978965908288956,-0.014913702383637428,-0.055393751710653305,-0.12090718746185303,-0.7026981711387634,10.032901763916016
1689018013375085111,0.026631610468029976,-0.013848437927663326,-0.052197955548763275,-0.08619125932455063,-0.729034423828125,9.996989250183105
1689018013385085111,0.037284255027770996,-0.012783173471689224,-0.0511326938867569,-0.05626373738050461,-0.7422025203704834,9.97184944152832
1689018013395085111,0.04687163606286049,-0.011717909015715122,-0.047936901450157166,-0.015562310814857483,-0.7565677165985107,9.940725326538086
1689018013404085111,0.05752427875995636,-0.009587380103766918,-0.04367584362626076,0.020350713282823563,-0.7529764175415039,9.907206535339355
1689018013413085111,0.06817692518234253,-0.009587380103766918,-0.03941478580236435,0.038307227194309235,-0.730231523513794,9.888052940368652
1689018013423085111,0.07563377171754837,-0.007456851191818714,-0.034088462591171265,0.05626373738050461,-0.690727174282074,9.853337287902832
1689018013432085111,0.08415588736534119,-0.00532632227987051,-0.027696875855326653,0.05626373738050461,-0.6200982332229614,9.816226959228516
1689018013442085111,0.08948221057653427,-0.006391586735844612,-0.022370552644133568,0.033518824726343155,-0.545877993106842,9.798270225524902
1689018013451085111,0.09161274135112762,-0.01065264455974102,-0.02130528911948204,0.004788403399288654,-0.47165772318840027,9.774328231811523
1689018013461085111,0.092678003013134,-0.015978965908288956,-0.02130528911948204,-0.028730420395731926,-0.39384618401527405,9.75517463684082
1689018013470085111,0.08948221057653427,-0.022370552644133568,-0.02130528911948204,-0.043095629662275314,-0.31364041566848755,9.745597839355469
1689018013480085111,0.08735168725252151,-0.029827404767274857,-0.020240023732185364,-0.04908113554120064,-0.2214636504650116,9.730035781860352
1689018013489085111,0.08202536404132843,-0.03834952041506767,-0.017044231295585632,-0.06584054231643677,-0.1280897855758667,9.715670585632324
1689018013499085111,0.07669904083013535,-0.04687163606286049,-0.014913702383637428,-0.08499415963888168,-0.03711012750864029,9.709684371948242
1689018013508085111,0.06924218684434891,-0.05752427875995636,-0.015978965908288956,-0.10175357013940811,0.0454898327589035,9.715670585632324
1689018013518085111,0.05965480953454971,-0.06924218684434891,-0.019174760207533836,-0.11851298063993454,0.11851298063993454,9.733627319335938
1689018013527085111,0.05006742849946022,-0.08415588736534119,-0.026631610468029976,-0.14844051003456116,0.17956513166427612,9.759963035583496
1689018013537085111,0.03941478580236435,-0.09906959533691406,-0.04048004746437073,-0.16759411990642548,0.22266075015068054,9.787496566772461
1689018013546085111,0.02876213937997818,-0.11504855751991272,-0.055393751710653305,-0.1496376097202301,0.2238578498363495,9.791088104248047
1689018013556085111,0.02130528911948204,-0.1299622654914856,-0.07137271761894226,-0.0933738648891449,0.19033902883529663,9.75278091430664
1689018013566085111,0.014913702383637428,-0.1395496428012848,-0.08415588736534119,-0.014365210197865963,0.15562310814857483,9.6989107131958
1689018013574085111,0.011717909015715122,-0.14700649678707123,-0.09480853378772736,0.04908113554120064,0.1280897855758667,9.670180320739746
1689018013584085111,0.009587380103766918,-0.1533980816602707,-0.10333064943552017,0.090979665517807,0.12210428714752197,9.659406661987305
1689018013593085111,0.009587380103766918,-0.15659387409687042,-0.10546118021011353,0.13407529890537262,0.11252747476100922,9.647435188293457
1689018013603085111,0.011717909015715122,-0.15446333587169647,-0.10546118021011353,0.1735796183347702,0.10295066982507706,9.639056205749512
1689018013612085111,0.011717909015715122,-0.14913702011108398,-0.1022653877735138,0.19153612852096558,0.10654197633266449,9.642646789550781
1689018013622085111,0.011717909015715122,-0.14274543523788452,-0.09800432622432709,0.19393032789230347,0.11971008032560349,9.652223587036133
1689018013631085111,0.011717909015715122,-0.1342233121395111,-0.092678003013134,0.18076223134994507,0.12928688526153564,9.660603523254395
1689018013641085111,0.011717909015715122,-0.12463594228029251,-0.08522115647792816,0.1628057062625885,0.11971008032560349,9.678560256958008
1689018013651085111,0.011717909015715122,-0.11504855751991272,-0.0788295716047287,0.14484919607639313,0.11611878126859665,9.715670585632324
1689018013660085111,0.012783173471689224,-0.10546118021011353,-0.0788295716047287,0.11372458189725876,0.10893617570400238,9.757569313049316
1689018013669085111,0.012783173471689224,-0.09587380290031433,-0.08202536404132843,0.0933738648891449,0.104147769510746,9.795876502990723
1689018013679085111,0.013848437927663326,-0.08522115647792816,-0.0884169489145279,0.08259996026754379,0.11611878126859665,9.825803756713867
1689018013688085111,0.014913702383637428,-0.07350324839353561,-0.09800432622432709,0.07062894850969315,0.13287819921970367,9.841365814208984
1689018013698085111,0.015978965908288956,-0.06178533658385277,-0.11078750342130661,0.07422025501728058,0.15083470940589905,9.841365814208984
1689018013707085111,0.014913702383637428,-0.047936901450157166,-0.12144014239311218,0.08379705995321274,0.1628057062625885,9.830592155456543
1689018013717085111,0.013848437927663326,-0.03195793181657791,-0.13102751970291138,0.09457096457481384,0.16400282084941864,9.809043884277344
1689018013726085111,0.012783173471689224,-0.015978965908288956,-0.13528858125209808,0.11372458189725876,0.15682020783424377,9.801861763000488
1689018013736085111,0.012783173471689224,0.0,-0.1342233121395111,0.15682020783424377,0.14484919607639313,9.78869342803955
1689018013745085111,0.011717909015715122,0.014913702383637428,-0.13102751970291138,0.19393032789230347,0.1304839849472046,9.775525093078613
