t,gx,gy,gz,ax,ay,az
1689018012797873107,-0.02130528911948204,0.14913702011108398,0.1715075671672821,-0.15083470940589905,-0.33039984107017517,9.951498985290527
1689018012807873107,-0.022370552644133568,0.15446333587169647,0.185356006026268,-0.21308395266532898,-0.30047231912612915,9.908403396606445
1689018012816873107,-0.023435818031430244,0.15978966653347015,0.1896170675754547,-0.34835633635520935,-0.23822306096553802,9.872490882873535
1689018012826873107,-0.020240023732185364,0.16405072808265686,0.18429075181484222,-0.4824316203594208,-0.1280897855758667,9.855731010437012
1689018012836873107,-0.015978965908288956,0.16618125140666962,0.1672465205192566,-0.5363011956214905,-0.08619125932455063,9.831789016723633
1689018012846873107,-0.011717909015715122,0.16511598229408264,0.14487595856189728,-0.5446808934211731,-0.08379705995321274,9.803058624267578
1689018012855873107,-0.008522115647792816,0.15872439742088318,0.11824434995651245,-0.5339069962501526,-0.08978256583213806,9.803058624267578
1689018012865873107,-0.006391586735844612,0.14913702011108398,0.08735168725252151,-0.5267243385314941,-0.1173158809542656,9.81143856048584
1689018012874873107,-0.003195793367922306,0.13848437368869781,0.06072007119655609,-0.5506663918495178,-0.14365209639072418,9.804255485534668
1689018012884873107,0.0,0.12783172726631165,0.037284255027770996,-0.5674257874488831,-0.08978256583213806,9.815030097961426
1689018012894873107,0.003195793367922306,0.11717908829450607,0.015978965908288956,-0.47165772318840027,-0.009576806798577309,9.832985877990723
1689018012903873107,0.006391586735844612,0.10120011866092682,0.0,-0.28131869435310364,-0.043095629662275314,9.84735107421875
1689018012913873107,0.006391586735844612,0.07989483326673508,-0.002130528911948204,-0.1256955862045288,-0.07422025501728058,9.889249801635742
1689018012923873107,0.006391586735844612,0.055393751710653305,-0.002130528911948204,-0.06224924325942993,-0.008379706181585789,9.885658264160156
1689018012932873107,0.011717909015715122,0.03195793181657791,-0.006391586735844612,-0.08858545869588852,0.13527239859104156,9.840168952941895
1689018012942873107,0.02130528911948204,0.009587380103766918,-0.008522115647792816,-0.05147533491253853,0.22026655077934265,9.798270225524902
1689018012952873107,0.034088462591171265,-0.013848437927663326,-0.004261057823896408,0.008379706181585789,0.20949263870716095,9.75637149810791
1689018012961873107,0.04687163606286049,-0.034088462591171265,-0.003195793367922306,-0.02753331884741783,0.2190694510936737,9.744400978088379
1689018012971873107,0.05965480953454971,-0.055393751710653305,-0.00532632227987051,-0.08499415963888168,0.22026655077934265,9.75397777557373
1689018012981873107,0.07030745595693588,-0.07350324839353561,-0.011717909015715122,-0.1604115068912506,0.16160860657691956,9.758766174316406
1689018012991873107,0.07776430249214172,-0.0884169489145279,-0.02130528911948204,-0.24660277366638184,0.08499415963888168,9.764751434326172
