t,gx,gy,gz,ax,ay,az
1689018012789888006,-0.022370552644133568,0.13635385036468506,0.1576591432094574,-0.0347159244120121,-0.933738648891449,10.08198356628418
1689018012798888006,-0.026631610468029976,0.14274543523788452,0.1757686287164688,-0.07900865375995636,-0.9409212470054626,10.036493301391602
1689018012809888006,-0.027696875855326653,0.14594122767448425,0.1896170675754547,-0.181959331035614,-0.9373299479484558,9.988609313964844
1689018012818888006,-0.026631610468029976,0.15020228922367096,0.19174760580062866,-0.31842881441116333,-0.9074024558067322,9.964667320251465
1689018012827888006,-0.023435818031430244,0.15446333587169647,0.18429075181484222,-0.46088382601737976,-0.8583213090896606,9.953893661499023
1689018012837888006,-0.020240023732185364,0.15659387409687042,0.1672465205192566,-0.5674257874488831,-0.8236053586006165,9.923965454101562
1689018012846888006,-0.015978965908288956,0.1576591432094574,0.14487595856189728,-0.6488286256790161,-0.7960720658302307,9.90122127532959
1689018012856888006,-0.012783173471689224,0.15233281254768372,0.11717908829450607,-0.7074865698814392,-0.7960720658302307,9.90481185913086
1689018012865888006,-0.011717909015715122,0.1438107043504715,0.08628641813993454,-0.7541735172271729,-0.8259995579719543,9.929951667785645
1689018012876888006,-0.008522115647792816,0.1342233121395111,0.05965480953454971,-0.7841010689735413,-0.8319850564002991,9.933542251586914
1689018012885888006,-0.006391586735844612,0.12463594228029251,0.037284255027770996,-0.7817068696022034,-0.7936778664588928,9.908403396606445
1689018012894888006,-0.002130528911948204,0.1161138266324997,0.014913702383637428,-0.7326257228851318,-0.750582218170166,9.916783332824707
1689018012904888006,0.0,0.10013485699892044,0.0,-0.6404489278793335,-0.7422025203704834,9.976638793945312
1689018012913888006,-0.001065264455974102,0.0788295716047287,-0.004261057823896408,-0.5638344883918762,-0.729034423828125,10.005369186401367
1689018012923888006,-0.001065264455974102,0.05432848632335663,-0.004261057823896408,-0.5279214382171631,-0.6919242739677429,9.99100399017334
1689018012933888006,0.003195793367922306,0.030892668291926384,-0.009587380103766918,-0.5374982953071594,-0.6404489278793335,9.965864181518555
1689018012942888006,0.012783173471689224,0.009587380103766918,-0.012783173471689224,-0.5039794445037842,-0.6392518281936646,9.921571731567383
1689018012951888006,0.024501081556081772,-0.013848437927663326,-0.009587380103766918,-0.43694180250167847,-0.6835445761680603,9.861716270446777
1689018012961888006,0.03834952041506767,-0.03515372797846794,-0.009587380103766918,-0.44173020124435425,-0.6799532771110535,9.84735107421875
1689018012971888006,0.0511326938867569,-0.055393751710653305,-0.01065264455974102,-0.4728548228740692,-0.6584054827690125,9.865307807922363
1689018012980888006,0.06178533658385277,-0.07350324839353561,-0.01810949482023716,-0.49799394607543945,-0.6655880808830261,9.870096206665039
1689018012990888006,0.06924218684434891,-0.08735168725252151,-0.02876213937997818,-0.5183446407318115,-0.6787561774253845,9.866504669189453
1689018013000888006,0.07350324839353561,-0.09906959533691406,-0.03515372797846794,-0.5279214382171631,-0.6931213736534119,9.84495735168457
1689018013009888006,0.07456851005554199,-0.10759171098470688,-0.03834952041506767,-0.5327098965644836,-0.7194576263427734,9.81263542175293
1689018013019888006,0.07456851005554199,-0.11504855751991272,-0.04261057823896408,-0.547075092792511,-0.7481880187988281,9.815030097961426
1689018013028888006,0.07350324839353561,-0.12144014239311218,-0.04261057823896408,-0.569819986820221,-0.7613561153411865,9.809043884277344
1689018013038888006,0.07456851005554199,-0.1257012039422989,-0.044741105288267136,-0.5805938839912415,-0.7697358131408691,9.771934509277344
1689018013047888006,0.07456851005554199,-0.12783172726631165,-0.04687163606286049,-0.5817909836769104,-0.7673416137695312,9.75517463684082
1689018013057888006,0.07456851005554199,-0.13315805792808533,-0.052197955548763275,-0.6057330369949341,-0.7625532150268555,9.750386238098145
1689018013067888006,0.07137271761894226,-0.13741911947727203,-0.05965480953454971,-0.6500257253646851,-0.7637503147125244,9.746794700622559
1689018013076888006,0.0649811327457428,-0.14061491191387177,-0.06604639440774918,-0.6763619780540466,-0.7565677165985107,9.734824180603027
1689018013086888006,0.05752427875995636,-0.14168016612529755,-0.06924218684434891,-0.689530074596405,-0.7481880187988281,9.701305389404297
1689018013095888006,0.05006742849946022,-0.14061491191387177,-0.07137271761894226,-0.7038952708244324,-0.7445967197418213,9.672574996948242
1689018013105888006,0.04367584362626076,-0.13848437368869781,-0.07030745595693588,-0.7146691679954529,-0.7338228225708008,9.66299819946289
1689018013115888006,0.037284255027770996,-0.1342233121395111,-0.06817692518234253,-0.7242460250854492,-0.7050923705101013,9.647435188293457
1689018013124888006,0.03195793181657791,-0.12889699637889862,-0.06711165606975555,-0.7398083209991455,-0.6667851805686951,9.647435188293457
1689018013134888006,0.027696875855326653,-0.12357067316770554,-0.06817692518234253,-0.7613561153411865,-0.6308721303939819,9.66299819946289
1689018013143888006,0.024501081556081772,-0.11824434995651245,-0.07030745595693588,-0.7817068696022034,-0.6093243360519409,9.671377182006836
1689018013153888006,0.022370552644133568,-0.10972223430871964,-0.07137271761894226,-0.8080430626869202,-0.5961562395095825,9.68694019317627
1689018013163888006,0.023435818031430244,-0.09906959533691406,-0.07030745595693588,-0.8068459630012512,-0.5877764821052551,9.697713851928711
1689018013172888006,0.024501081556081772,-0.08628641813993454,-0.06711165606975555,-0.8020575642585754,-0.5734112858772278,9.714472770690918
1689018013182888006,0.024501081556081772,-0.07243797928094864,-0.06178533658385277,-0.8236053586006165,-0.5578489899635315,9.757569313049316
1689018013191888006,0.022370552644133568,-0.058589544147253036,-0.05752427875995636,-0.833182156085968,-0.5554547905921936,9.817423820495605
1689018013201888006,0.01810949482023716,-0.05006742849946022,-0.05645901337265968,-0.8259995579719543,-0.5578489899635315,9.883264541625977
1689018013211888006,0.013848437927663326,-0.04367584362626076,-0.05752427875995636,-0.812831461429596,-0.5746083855628967,9.947907447814941
1689018013220888006,0.007456851191818714,-0.03941478580236435,-0.06391586363315582,-0.7924807667732239,-0.6129156351089478,9.995792388916016
1689018013230888006,0.004261057823896408,-0.037284255027770996,-0.07243797928094864,-0.7529764175415039,-0.6488286256790161,10.031704902648926
1689018013239888006,0.0,-0.03621898964047432,-0.08522115647792816,-0.7062894701957703,-0.6859387755393982,10.056843757629395
1689018013249888006,-0.003195793367922306,-0.037284255027770996,-0.09800432622432709,-0.6811503767967224,-0.7230489253997803,10.075997352600098
1689018013258888006,-0.00532632227987051,-0.03834952041506767,-0.1065264418721199,-0.6607996821403503,-0.7661445140838623,10.078392028808594
1689018013268888006,-0.007456851191818714,-0.037284255027770996,-0.11078750342130661,-0.6248866319656372,-0.8008604645729065,10.078392028808594
1689018013278888006,-0.008522115647792816,-0.03621898964047432,-0.10865697264671326,-0.5865793824195862,-0.8283937573432922,10.092757225036621
1689018013287888006,-0.01065264455974102,-0.03515372797846794,-0.10439591109752655,-0.5590460896492004,-0.8523358106613159,10.102334022521973
1689018013297888006,-0.011717909015715122,-0.03195793181657791,-0.09906959533691406,-0.5374982953071594,-0.872686505317688,10.101137161254883
1689018013306888006,-0.011717909015715122,-0.029827404767274857,-0.09374327212572098,-0.5111620426177979,-0.9026139974594116,10.091560363769531
1689018013316888006,-0.011717909015715122,-0.026631610468029976,-0.08948221057653427,-0.4824316203594208,-0.9253589510917664,10.096348762512207
1689018013326888006,-0.01065264455974102,-0.024501081556081772,-0.08522115647792816,-0.44173020124435425,-0.9409212470054626,10.096348762512207
1689018013335888006,-0.008522115647792816,-0.022370552644133568,-0.08096009492874146,-0.4010287821292877,-0.9457096457481384,10.078392028808594
1689018013344888006,-0.002130528911948204,-0.019174760207533836,-0.07563377171754837,-0.38307225704193115,-0.9385270476341248,10.066420555114746
1689018013354888006,0.006391586735844612,-0.015978965908288956,-0.07243797928094864,-0.3687070608139038,-0.93254154920578,10.054450035095215
1689018013364888006,0.015978965908288956,-0.012783173471689224,-0.06711165606975555,-0.33279404044151306,-0.9385270476341248,10.02811336517334
1689018013373888006,0.026631610468029976,-0.01065264455974102,-0.06391586363315582,-0.28131869435310364,-0.9612719416618347,9.995792388916016
1689018013383888006,0.037284255027770996,-0.008522115647792816,-0.06178533658385277,-0.22505494952201843,-0.9840168952941895,9.96825885772705
1689018013393888006,0.047936901450157166,-0.008522115647792816,-0.05965480953454971,-0.1951274424791336,-0.9828197956085205,9.932345390319824
1689018013402888006,0.05965480953454971,-0.006391586735844612,-0.055393751710653305,-0.16160860657691956,-0.9804255962371826,9.90241813659668
1689018013412888006,0.07030745595693588,-0.004261057823896408,-0.0511326938867569,-0.12689268589019775,-0.9768342971801758,9.884461402893066
1689018013421888006,0.07989483326673508,-0.003195793367922306,-0.04580637067556381,-0.11372458189725876,-0.9672574996948242,9.848548889160156
1689018013431888006,0.08735168725252151,-0.003195793367922306,-0.04048004746437073,-0.09576806426048279,-0.9481038451194763,9.806650161743164
1689018013440888006,0.09161274135112762,-0.003195793367922306,-0.03515372797846794,-0.07541735470294952,-0.9145850539207458,9.793481826782227
1689018013450888006,0.09480853378772736,-0.006391586735844612,-0.03302319720387459,-0.06344634294509888,-0.8894459009170532,9.781511306762695
1689018013460888006,0.09480853378772736,-0.012783173471689224,-0.034088462591171265,-0.06703764945268631,-0.849941611289978,9.75278091430664
